# 20240725_151621
alpha,f0Re,f0Im
0.127362,0.127765,0
0.128934,0.127763,0
0.130507,0.127762,0
0.132079,0.12776,0
0.133651,0.127758,0
0.135224,0.127757,0
0.136796,0.127755,0
0.138368,0.127753,0
0.139941,0.127751,0
0.141513,0.127749,0
0.143086,0.127747,0
0.144658,0.127745,0
0.14623,0.127743,0
0.147803,0.127741,0
0.149375,0.127738,0
0.150947,0.127736,0
0.15252,0.127734,0
0.154092,0.127732,0
0.155665,0.127729,0
0.157237,0.127727,0
0.158809,0.127725,0
0.160382,0.127722,0
0.161954,0.12772,0
0.163526,0.127717,0
0.165099,0.127715,0
0.166671,0.127712,0
0.168243,0.127709,0
0.169816,0.127707,0
0.171388,0.127704,0
0.172961,0.127701,0
0.174533,0.127697,0
0.176105,0.127694,0
0.177678,0.12769,0
0.17925,0.127686,0
0.180822,0.127682,0
0.182395,0.127678,0
0.183967,0.127674,0
0.18554,0.127669,0
0.187112,0.127664,0
0.188684,0.127659,0
0.190257,0.127654,0
0.191829,0.127648,0
0.193401,0.127643,0
0.194974,0.127637,0
0.196546,0.127631,0
0.198118,0.127625,0
0.199691,0.127618,0
0.201263,0.127612,0
0.202836,0.127605,0
0.204408,0.127598,0
0.20598,0.127591,0
0.207553,0.127584,0
0.209125,0.127577,0
0.210697,0.127569,0
0.21227,0.127562,0
0.213842,0.127554,0
0.215415,0.127546,0
0.216987,0.127538,0
0.218559,0.127529,0
0.220132,0.127521,0
0.221704,0.127512,0
0.223276,0.127503,0
0.224849,0.127494,0
0.226421,0.127485,0
0.227993,0.127476,0
0.229566,0.127467,0
0.231138,0.127457,0
0.232711,0.127448,0
0.234283,0.127438,0
0.235855,0.127428,0
0.237428,0.127418,0
0.239,0.127408,0
0.240572,0.127397,0
0.242145,0.127387,0
0.243717,0.127376,0
0.24529,0.127365,0
0.246862,0.127354,0
0.248434,0.127343,0
0.250007,0.127332,0
0.251579,0.127321,0
0.253151,0.12731,0
0.254724,0.127298,0
0.256296,0.127287,0
0.257868,0.127275,0
0.259441,0.127263,0
0.261013,0.127251,0
0.262586,0.127239,0
0.264158,0.127227,0
0.26573,0.127215,0
0.267303,0.127203,0
0.268875,0.12719,0
0.270447,0.127178,0
0.27202,0.127165,0
0.273592,0.127152,0
0.275165,0.127138,0
0.276737,0.127123,0
0.278309,0.127107,0
0.279882,0.127091,0
0.281454,0.127074,0
0.283026,0.127057,0
0.284599,0.127039,0
0.286171,0.12702,0
0.287743,0.127001,0
0.289316,0.126981,0
0.290888,0.126961,0
0.292461,0.12694,0
0.294033,0.126919,0
0.295605,0.126897,0
0.297178,0.126874,0
0.29875,0.126851,0
0.300322,0.126828,0
0.301895,0.126804,0
0.303467,0.12678,0
0.30504,0.126755,0
0.306612,0.12673,0
0.308184,0.126704,0
0.309757,0.126678,0
0.311329,0.126652,0
0.312901,0.126626,0
0.314474,0.126599,0
0.316046,0.126571,0
0.317618,0.126544,0
0.319191,0.126516,0
0.320763,0.126488,0
0.322336,0.12646,0
0.323908,0.126431,0
0.32548,0.126402,0
0.327053,0.126373,0
0.328625,0.126342,0
0.330197,0.126311,0
0.33177,0.126278,0
0.333342,0.126245,0
0.334915,0.126212,0
0.336487,0.126177,0
0.338059,0.126142,0
0.339632,0.126106,0
0.341204,0.126069,0
0.342776,0.126032,0
0.344349,0.125994,0
0.345921,0.125955,0
0.347493,0.125915,0
0.349066,0.125875,0
0.350638,0.125834,0
0.352211,0.125793,0
0.353783,0.125751,0
0.355355,0.125708,0
0.356928,0.125664,0
0.3585,0.12562,0
0.360072,0.125576,0
0.361645,0.125531,0
0.363217,0.125485,0
0.36479,0.125439,0
0.366362,0.125392,0
0.367934,0.125344,0
0.369507,0.125296,0
0.371079,0.125248,0
0.372651,0.125199,0
0.374224,0.12515,0
0.375796,0.1251,0
0.377368,0.125049,0
0.378941,0.124997,0
0.380513,0.124944,0
0.382086,0.124889,0
0.383658,0.124833,0
0.38523,0.124776,0
0.386803,0.124717,0
0.388375,0.124657,0
0.389947,0.124596,0
0.39152,0.124534,0
0.393092,0.12447,0
0.394665,0.124406,0
0.396237,0.12434,0
0.397809,0.124274,0
0.399382,0.124206,0
0.400954,0.124137,0
0.402526,0.124068,0
0.404099,0.123997,0
0.405671,0.123925,0
0.407243,0.123853,0
0.408816,0.12378,0
0.410388,0.123706,0
0.411961,0.123631,0
0.413533,0.123556,0
0.415105,0.123479,0
0.416678,0.1234,0
0.41825,0.123321,0
0.419822,0.12324,0
0.421395,0.123157,0
0.422967,0.123073,0
0.42454,0.122988,0
0.426112,0.122902,0
0.427684,0.122814,0
0.429257,0.122725,0
0.430829,0.122635,0
0.432401,0.122543,0
0.433974,0.12245,0
0.435546,0.122356,0
0.437118,0.12226,0
0.438691,0.122164,0
0.440263,0.122066,0
0.441836,0.121967,0
0.443408,0.121866,0
0.44498,0.121765,0
0.446553,0.121662,0
0.448125,0.121558,0
0.449697,0.121453,0
0.45127,0.121347,0
0.452842,0.12124,0
0.454415,0.12113,0
0.455987,0.121019,0
0.457559,0.120906,0
0.459132,0.120791,0
0.460704,0.120674,0
0.462276,0.120555,0
0.463849,0.120435,0
0.465421,0.120313,0
0.466994,0.120189,0
0.468566,0.120064,0
0.470138,0.119936,0
0.471711,0.119807,0
0.473283,0.119677,0
0.474855,0.119545,0
0.476428,0.119411,0
0.478,0.119275,0
0.479572,0.119138,0
0.481145,0.119,0
0.482717,0.118859,0
0.48429,0.118718,0
0.485862,0.118574,0
0.487434,0.11843,0
0.489007,0.118283,0
0.490579,0.118135,0
0.492151,0.117985,0
0.493724,0.117833,0
0.495296,0.117679,0
0.496869,0.117522,0
0.498441,0.117364,0
0.500013,0.117204,0
0.501586,0.117043,0
0.503158,0.116879,0
0.50473,0.116713,0
0.506303,0.116545,0
0.507875,0.116375,0
0.509447,0.116204,0
0.51102,0.11603,0
0.512592,0.115854,0
0.514165,0.115677,0
0.515737,0.115497,0
0.517309,0.115316,0
0.518882,0.115133,0
0.520454,0.114947,0
0.522026,0.11476,0
0.523599,0.114571,0
0.525171,0.11438,0
0.526744,0.114187,0
0.528316,0.113992,0
0.529888,0.113795,0
0.531461,0.113596,0
0.533033,0.113395,0
0.534605,0.113192,0
0.536178,0.112986,0
0.53775,0.112777,0
0.539322,0.112565,0
0.540895,0.11235,0
0.542467,0.112133,0
0.54404,0.111914,0
0.545612,0.111691,0
0.547184,0.111467,0
0.548757,0.111239,0
0.550329,0.111009,0
0.551901,0.110777,0
0.553474,0.110542,0
0.555046,0.110305,0
0.556619,0.110065,0
0.558191,0.109823,0
0.559763,0.109579,0
0.561336,0.109332,0
0.562908,0.109083,0
0.56448,0.108832,0
0.566053,0.108579,0
0.567625,0.108323,0
0.569197,0.108065,0
0.57077,0.107805,0
0.572342,0.107543,0
0.573915,0.107279,0
0.575487,0.107013,0
0.577059,0.106745,0
0.578632,0.106475,0
0.580204,0.106203,0
0.581776,0.105929,0
0.583349,0.105652,0
0.584921,0.105371,0
0.586494,0.105088,0
0.588066,0.1048,0
0.589638,0.10451,0
0.591211,0.104216,0
0.592783,0.10392,0
0.594355,0.10362,0
0.595928,0.103317,0
0.5975,0.103011,0
0.599072,0.102702,0
0.600645,0.10239,0
0.602217,0.102076,0
0.60379,0.101759,0
0.605362,0.101439,0
0.606934,0.101116,0
0.608507,0.100791,0
0.610079,0.100463,0
0.611651,0.100132,0
0.613224,0.0997997,0
0.614796,0.0994644,0
0.616369,0.0991269,0
0.617941,0.0987869,0
0.619513,0.0984446,0
0.621086,0.0981005,0
0.622658,0.0977539,0
0.62423,0.0974052,0
0.625803,0.0970548,0
0.627375,0.096702,0
0.628947,0.0963474,0
0.63052,0.095991,0
0.632092,0.0956313,0
0.633665,0.0952685,0
0.635237,0.0949019,0
0.636809,0.0945319,0
0.638382,0.0941588,0
0.639954,0.0937822,0
0.641526,0.0934024,0
0.643099,0.0930196,0
0.644671,0.0926335,0
0.646244,0.0922445,0
0.647816,0.0918523,0
0.649388,0.0914571,0
0.650961,0.0910593,0
0.652533,0.0906584,0
0.654105,0.0902547,0
0.655678,0.0898486,0
0.65725,0.0894395,0
0.658822,0.0890278,0
0.660395,0.0886138,0
0.661967,0.088197,0
0.66354,0.0877781,0
0.665112,0.0873565,0
0.666684,0.0869325,0
0.668257,0.0865066,0
0.669829,0.0860781,0
0.671401,0.0856475,0
0.672974,0.085215,0
0.674546,0.0847802,0
0.676119,0.0843436,0
0.677691,0.0839049,0
0.679263,0.0834642,0
0.680836,0.0830217,0
0.682408,0.0825752,0
0.68398,0.0821251,0
0.685553,0.0816718,0
0.687125,0.0812147,0
0.688697,0.0807542,0
0.69027,0.0802905,0
0.691842,0.0798235,0
0.693415,0.0793536,0
0.694987,0.0788804,0
0.696559,0.0784042,0
0.698132,0.0779254,0
0.699704,0.0774435,0
0.701276,0.0769589,0
0.702849,0.0764718,0
0.704421,0.0759819,0
0.705994,0.0754899,0
0.707566,0.0749952,0
0.709138,0.0744982,0
0.710711,0.0739992,0
0.712283,0.0734978,0
0.713855,0.0729943,0
0.715428,0.0724892,0
0.717,0.0719818,0
0.718572,0.0714725,0
0.720145,0.0709619,0
0.721717,0.0704494,0
0.72329,0.0699355,0
0.724862,0.0694199,0
0.726434,0.0689029,0
0.728007,0.0683849,0
0.729579,0.0678653,0
0.731151,0.0673434,0
0.732724,0.0668187,0
0.734296,0.0662906,0
0.735869,0.0657599,0
0.737441,0.0652259,0
0.739013,0.0646891,0
0.740586,0.06415,0
0.742158,0.0636079,0
0.74373,0.0630633,0
0.745303,0.0625165,0
0.746875,0.0619671,0
0.748447,0.0614153,0
0.75002,0.0608619,0
0.751592,0.0603058,0
0.753165,0.0597481,0
0.754737,0.0591883,0
0.756309,0.0586265,0
0.757882,0.0580634,0
0.759454,0.0574983,0
0.761026,0.0569315,0
0.762599,0.0563638,0
0.764171,0.0557941,0
0.765744,0.0552236,0
0.767316,0.0546516,0
0.768888,0.0540784,0
0.770461,0.0535045,0
0.772033,0.0529294,0
0.773605,0.0523534,0
0.775178,0.0517769,0
0.77675,0.0511995,0
0.778323,0.0506217,0
0.779895,0.050043,0
0.781467,0.049462,0
0.78304,0.048879,0
0.784612,0.0482934,0
0.786184,0.0477057,0
0.787757,0.0471161,0
0.789329,0.0465243,0
0.790901,0.0459304,0
0.792474,0.0453353,0
0.794046,0.0447379,0
0.795619,0.0441395,0
0.797191,0.043539,0
0.798763,0.0429373,0
0.800336,0.0423345,0
0.801908,0.0417302,0
0.80348,0.0411248,0
0.805053,0.0405187,0
0.806625,0.0399112,0
0.808198,0.0393035,0
0.80977,0.0386945,0
0.811342,0.0380849,0
0.812915,0.0374753,0
0.814487,0.0368647,0
0.816059,0.0362539,0
0.817632,0.0356431,0
0.819204,0.0350319,0
0.820776,0.0344206,0
0.822349,0.0338098,0
0.823921,0.0331986,0
0.825494,0.0325882,0
0.827066,0.0319777,0
0.828638,0.0313677,0
0.830211,0.0307576,0
0.831783,0.0301454,0
0.833355,0.0295313,0
0.834928,0.0289161,0
0.8365,0.0282989,0
0.838073,0.0276809,0
0.839645,0.0270614,0
0.841217,0.0264407,0
0.84279,0.0258196,0
0.844362,0.0251972,0
0.845934,0.0245742,0
0.847507,0.0239513,0
0.849079,0.0233276,0
0.850651,0.0227037,0
0.852224,0.0220802,0
0.853796,0.0214563,0
0.855369,0.0208331,0
0.856941,0.0202098,0
0.858513,0.0195872,0
0.860086,0.0189655,0
0.861658,0.0183443,0
0.86323,0.017724,0
0.864803,0.0171052,0
0.866375,0.0164873,0
0.867948,0.0158711,0
0.86952,0.015256,0
0.871092,0.0146427,0
0.872665,0.0140315,0
0.874237,0.0134219,0
0.875809,0.0128144,0
0.877382,0.0122094,0
0.878954,0.0116065,0
0.880526,0.0110058,0
0.882099,0.0104053,0
0.883671,0.00980343,0
0.885244,0.00920115,0
0.886816,0.00859772,0
0.888388,0.0079936,0
0.889961,0.0073893,0
0.891533,0.00678411,0
0.893105,0.00617846,0
0.894678,0.00557288,0
0.89625,0.00496664,0
0.897823,0.00436058,0
0.899395,0.00375406,0
0.900967,0.0031475,0
0.90254,0.0025414,0
0.904112,0.00193502,0
0.905684,0.00132889,0
0.907257,0.000723437,0
0.908829,0.000117959,0
0.910401,-0.000487034,0
0.911974,-0.00109109,0
0.913546,-0.00169491,0
0.915119,-0.00229767,0
0.916691,-0.0029,0
0.918263,-0.00350146,0
0.919836,-0.00410162,0
0.921408,-0.0047011,0
0.92298,-0.00529948,0
0.924553,-0.00589629,0
0.926125,-0.0064922,0
0.927698,-0.00708638,0
0.92927,-0.0076795,0
0.930842,-0.00827113,0
0.932415,-0.00886075,0
0.933987,-0.00944908,0
0.935559,-0.0100356,0
0.937132,-0.01062,0
0.938704,-0.0112028,0
0.940276,-0.0117837,0
0.941849,-0.012362,0
0.943421,-0.0129386,0
0.944994,-0.0135126,0
0.946566,-0.0140845,0
0.948138,-0.0146541,0
0.949711,-0.0152209,0
0.951283,-0.0157853,0
0.952855,-0.0163473,0
0.954428,-0.016906,0
0.956,-0.0174624,0
0.957573,-0.0180154,0
0.959145,-0.018566,0
0.960717,-0.0191133,0
0.96229,-0.0196573,0
0.963862,-0.0201983,0
0.965434,-0.020736,0
0.967007,-0.0212701,0
0.968579,-0.021801,0
0.970151,-0.0223284,0
0.971724,-0.0228519,0
0.973296,-0.0233719,0
0.974869,-0.0238878,0
0.976441,-0.0244002,0
0.978013,-0.0249089,0
0.979586,-0.0254159,0
0.981158,-0.0259222,0
0.98273,-0.0264275,0
0.984303,-0.0269315,0
0.985875,-0.0274349,0
0.987448,-0.0279368,0
0.98902,-0.028438,0
0.990592,-0.0289381,0
0.992165,-0.0294368,0
0.993737,-0.0299347,0
0.995309,-0.0304315,0
0.996882,-0.0309268,0
0.998454,-0.0314212,0
1.00003,-0.0319132,0
1.0016,-0.0324058,0
1.00317,-0.0328973,0
1.00474,-0.0333874,0
1.00632,-0.0338733,0
1.00789,-0.0343609,0
1.00946,-0.0348472,0
1.01103,-0.0353322,0
1.01261,-0.0358127,0
1.01418,-0.0362949,0
1.01575,-0.0367758,0
1.01732,-0.0372553,0
1.01889,-0.0377333,0
1.02047,-0.0382069,0
1.02204,-0.0386821,0
1.02361,-0.0391557,0
1.02518,-0.0396279,0
1.02676,-0.0400955,0
1.02833,-0.0405646,0
1.0299,-0.0410323,0
1.03147,-0.0414982,0
1.03305,-0.0419596,0
1.03462,-0.0424224,0
1.03619,-0.0428835,0
1.03776,-0.043343,0
1.03934,-0.043798,0
1.04091,-0.044254,0
1.04248,-0.0447084,0
1.04405,-0.0451611,0
1.04563,-0.0456092,0
1.0472,-0.0460584,0
1.04877,-0.0465058,0
1.05034,-0.0469514,0
1.05191,-0.0473952,0
1.05349,-0.0478343,0
1.05506,-0.0482743,0
1.05663,-0.0487126,0
1.0582,-0.0491488,0
1.05978,-0.0495804,0
1.06135,-0.0500129,0
1.06292,-0.0504434,0
1.06449,-0.0508719,0
1.06607,-0.0512957,0
1.06764,-0.0517203,0
1.06921,-0.0521427,0
1.07078,-0.0525631,0
1.07236,-0.0529789,0
1.07393,-0.0533951,0
1.0755,-0.0538092,0
1.07707,-0.0542214,0
1.07864,-0.0546312,0
1.08022,-0.0550364,0
1.08179,-0.0554419,0
1.08336,-0.0558452,0
1.08493,-0.0562464,0
1.08651,-0.0566427,0
1.08808,-0.0570394,0
1.08965,-0.0574337,0
1.09122,-0.0578258,0
1.0928,-0.058213,0
1.09437,-0.0586005,0
1.09594,-0.0589854,0
1.09751,-0.0593681,0
1.09909,-0.059746,0
1.10066,-0.0601239,0
1.10223,-0.0604993,0
1.1038,-0.0608724,0
1.10538,-0.0612405,0
1.10695,-0.0616085,0
1.10852,-0.0619741,0
1.11009,-0.0623374,0
1.11166,-0.0626988,0
1.11324,-0.0630559,0
1.11481,-0.0634135,0
1.11638,-0.063769,0
1.11795,-0.0641226,0
1.11953,-0.0644721,0
1.1211,-0.064822,0
1.12267,-0.0651699,0
1.12424,-0.0655159,0
1.12582,-0.0658578,0
1.12739,-0.0662001,0
1.12896,-0.0665406,0
1.13053,-0.0668792,0
1.13211,-0.0672138,0
1.13368,-0.0675487,0
1.13525,-0.0678818,0
1.13682,-0.0682131,0
1.13839,-0.0685426,0
1.13997,-0.0688683,0
1.14154,-0.0691941,0
1.14311,-0.0695183,0
1.14468,-0.0698407,0
1.14626,-0.0701592,0
1.14783,-0.0704781,0
1.1494,-0.0707953,0
1.15097,-0.0711107,0
1.15255,-0.0714225,0
1.15412,-0.0717344,0
1.15569,-0.0720447,0
1.15726,-0.0723533,0
1.15884,-0.0726583,0
1.16041,-0.0729634,0
1.16198,-0.0732671,0
1.16355,-0.0735689,0
1.16513,-0.0738674,0
1.1667,-0.0741659,0
1.16827,-0.074463,0
1.16984,-0.0747584,0
1.17141,-0.0750522,0
1.17299,-0.0753425,0
1.17456,-0.0756331,0
1.17613,-0.0759221,0
1.1777,-0.0762095,0
1.17928,-0.0764936,0
1.18085,-0.0767779,0
1.18242,-0.0770607,0
1.18399,-0.0773419,0
1.18557,-0.0776199,0
1.18714,-0.0778981,0
1.18871,-0.0781748,0
1.19028,-0.07845,0
1.19186,-0.078722,0
1.19343,-0.0789942,0
1.195,-0.0792649,0
1.19657,-0.0795342,0
1.19814,-0.0798021,0
1.19972,-0.0800668,0
1.20129,-0.0803319,0
1.20286,-0.0805958,0
1.20443,-0.0808584,0
1.20601,-0.0811182,0
1.20758,-0.0813782,0
1.20915,-0.0816371,0
1.21072,-0.0818945,0
1.2123,-0.0821492,0
1.21387,-0.0824043,0
1.21544,-0.0826581,0
1.21701,-0.0829106,0
1.21859,-0.0831604,0
1.22016,-0.0834106,0
1.22173,-0.0836595,0
1.2233,-0.0839072,0
1.22488,-0.0841521,0
1.22645,-0.0843973,0
1.22802,-0.0846414,0
1.22959,-0.0848842,0
1.23116,-0.0851258,0
1.23274,-0.0853647,0
1.23431,-0.085604,0
1.23588,-0.0858422,0
1.23745,-0.086079,0
1.23903,-0.0863133,0
1.2406,-0.0865478,0
1.24217,-0.0867813,0
1.24374,-0.0870135,0
1.24532,-0.0872431,0
1.24689,-0.0874731,0
1.24846,-0.0877018,0
1.25003,-0.0879294,0
1.25161,-0.0881545,0
1.25318,-0.0883799,0
1.25475,-0.0886041,0
1.25632,-0.0888273,0
1.25789,-0.0890492,0
1.25947,-0.0892687,0
1.26104,-0.0894885,0
1.26261,-0.0897072,0
1.26418,-0.0899247,0
1.26576,-0.0901398,0
1.26733,-0.0903551,0
1.2689,-0.0905694,0
1.27047,-0.0907825,0
1.27205,-0.0909933,0
1.27362,-0.0912043,0
1.27519,-0.0914143,0
1.27676,-0.0916232,0
1.27834,-0.0918297,0
1.27991,-0.0920365,0
1.28148,-0.0922422,0
1.28305,-0.0924469,0
1.28463,-0.0926492,0
1.2862,-0.0928517,0
1.28777,-0.0930533,0
1.28934,-0.0932538,0
1.29091,-0.0934534,0
1.29249,-0.0936507,0
1.29406,-0.0938485,0
1.29563,-0.0940455,0
1.2972,-0.0942415,0
1.29878,-0.0944354,0
1.30035,-0.0946297,0
1.30192,-0.094823,0
1.30349,-0.0950155,0
1.30507,-0.095206,0
1.30664,-0.0953968,0
1.30821,-0.0955867,0
1.30978,-0.0957757,0
1.31136,-0.0959627,0
1.31293,-0.09615,0
1.3145,-0.0963365,0
1.31607,-0.0965221,0
1.31764,-0.0967069,0
1.31922,-0.0968897,0
1.32079,-0.0970728,0
1.32236,-0.0972549,0
1.32393,-0.0974364,0
1.32551,-0.0976158,0
1.32708,-0.0977955,0
1.32865,-0.0979745,0
1.33022,-0.0981525,0
1.3318,-0.0983286,0
1.33337,-0.0985051,0
1.33494,-0.0986806,0
1.33651,-0.0988555,0
1.33809,-0.0990283,0
1.33966,-0.0992015,0
1.34123,-0.0993739,0
1.3428,-0.0995454,0
1.34438,-0.0997151,0
1.34595,-0.099885,0
1.34752,-0.100054,0
1.34909,-0.100222,0
1.35066,-0.100391,0
1.35224,-0.100556,0
1.35381,-0.100722,0
1.35538,-0.100887,0
1.35695,-0.101051,0
1.35853,-0.101214,0
1.3601,-0.101377,0
1.36167,-0.101539,0
1.36324,-0.1017,0
1.36482,-0.10186,0
1.36639,-0.10202,0
1.36796,-0.102178,0
1.36953,-0.102336,0
1.37111,-0.102494,0
1.37268,-0.10265,0
1.37425,-0.102806,0
1.37582,-0.102961,0
1.37739,-0.103115,0
1.37897,-0.103269,0
1.38054,-0.103422,0
1.38211,-0.103574,0
1.38368,-0.103725,0
1.38526,-0.103876,0
1.38683,-0.104027,0
1.3884,-0.104177,0
1.38997,-0.104326,0
1.39155,-0.104475,0
1.39312,-0.104623,0
1.39469,-0.10477,0
1.39626,-0.104917,0
1.39784,-0.105063,0
1.39941,-0.105209,0
1.40098,-0.105354,0
1.40255,-0.105498,0
1.40413,-0.105642,0
1.4057,-0.105785,0
1.40727,-0.105928,0
1.40884,-0.10607,0
1.41041,-0.106212,0
1.41199,-0.106353,0
1.41356,-0.106493,0
1.41513,-0.106633,0
1.4167,-0.106772,0
1.41828,-0.106911,0
1.41985,-0.107049,0
1.42142,-0.107186,0
1.42299,-0.107323,0
1.42457,-0.107459,0
1.42614,-0.107595,0
1.42771,-0.10773,0
1.42928,-0.107865,0
1.43086,-0.107999,0
1.43243,-0.108132,0
1.434,-0.108265,0
1.43557,-0.108397,0
1.43714,-0.108529,0
1.43872,-0.10866,0
1.44029,-0.108791,0
1.44186,-0.108921,0
1.44343,-0.10905,0
1.44501,-0.109179,0
1.44658,-0.109307,0
1.44815,-0.109435,0
1.44972,-0.109562,0
1.4513,-0.109689,0
1.45287,-0.109815,0
1.45444,-0.10994,0
1.45601,-0.110065,0
1.45759,-0.110189,0
1.45916,-0.110313,0
1.46073,-0.110436,0
1.4623,-0.110559,0
1.46388,-0.110681,0
1.46545,-0.110803,0
1.46702,-0.110924,0
1.46859,-0.111044,0
1.47016,-0.111164,0
1.47174,-0.111283,0
1.47331,-0.111402,0
1.47488,-0.11152,0
1.47645,-0.111638,0
1.47803,-0.111754,0
1.4796,-0.11187,0
1.48117,-0.111985,0
1.48274,-0.112099,0
1.48432,-0.112213,0
1.48589,-0.112325,0
1.48746,-0.112437,0
1.48903,-0.112548,0
1.49061,-0.112659,0
1.49218,-0.112769,0
1.49375,-0.112878,0
1.49532,-0.112987,0
1.49689,-0.113095,0
1.49847,-0.113202,0
1.50004,-0.113309,0
1.50161,-0.113415,0
1.50318,-0.113521,0
1.50476,-0.113627,0
1.50633,-0.113731,0
1.5079,-0.113836,0
1.50947,-0.11394,0
1.51105,-0.114043,0
1.51262,-0.114147,0
1.51419,-0.11425,0
1.51576,-0.114352,0
1.51734,-0.114454,0
1.51891,-0.114556,0
1.52048,-0.114658,0
1.52205,-0.114759,0
1.52363,-0.11486,0
1.5252,-0.114961,0
1.52677,-0.115062,0
1.52834,-0.115162,0
1.52991,-0.115263,0
1.53149,-0.115363,0
1.53306,-0.115463,0
1.53463,-0.115564,0
1.5362,-0.115664,0
1.53778,-0.115764,0
1.53935,-0.115864,0
1.54092,-0.115964,0
1.54249,-0.116064,0
1.54407,-0.116164,0
1.54564,-0.116264,0
1.54721,-0.116364,0
1.54878,-0.116465,0
1.55036,-0.116565,0
1.55193,-0.116666,0
1.5535,-0.116767,0
1.55507,-0.116868,0
1.55665,-0.116969,0
1.55822,-0.11707,0
1.55979,-0.117172,0
1.56136,-0.117274,0
1.56293,-0.117377,0
1.56451,-0.117479,0
1.56608,-0.117582,0
1.56765,-0.117686,0
1.56922,-0.11779,0
1.5708,-0.117894,0
