# 20240725_151451
alpha,Dfield0Re,Dfield0Im
0.158809,-0.142643,0
0.160382,-0.142631,0
0.161954,-0.142619,0
0.163526,-0.142607,0
0.165099,-0.142594,0
0.166671,-0.142581,0
0.168243,-0.142568,0
0.169816,-0.142555,0
0.171388,-0.142541,0
0.172961,-0.142526,0
0.174533,-0.142512,0
0.176105,-0.142497,0
0.177678,-0.142482,0
0.17925,-0.142466,0
0.180822,-0.142451,0
0.182395,-0.142435,0
0.183967,-0.142419,0
0.18554,-0.142403,0
0.187112,-0.142387,0
0.188684,-0.14237,0
0.190257,-0.142353,0
0.191829,-0.142336,0
0.193401,-0.142319,0
0.194974,-0.142302,0
0.196546,-0.142285,0
0.198118,-0.142267,0
0.199691,-0.14225,0
0.201263,-0.142232,0
0.202836,-0.142214,0
0.204408,-0.142196,0
0.20598,-0.142177,0
0.207553,-0.142158,0
0.209125,-0.142138,0
0.210697,-0.142119,0
0.21227,-0.142099,0
0.213842,-0.142079,0
0.215415,-0.142059,0
0.216987,-0.142039,0
0.218559,-0.142019,0
0.220132,-0.141999,0
0.221704,-0.141978,0
0.223276,-0.141958,0
0.224849,-0.141937,0
0.226421,-0.141917,0
0.227993,-0.141897,0
0.229566,-0.141877,0
0.231138,-0.141858,0
0.232711,-0.141838,0
0.234283,-0.141819,0
0.235855,-0.141798,0
0.237428,-0.141778,0
0.239,-0.141756,0
0.240572,-0.141733,0
0.242145,-0.14171,0
0.243717,-0.141683,0
0.24529,-0.141653,0
0.246862,-0.14162,0
0.248434,-0.141585,0
0.250007,-0.141546,0
0.251579,-0.141505,0
0.253151,-0.14146,0
0.254724,-0.141411,0
0.256296,-0.14136,0
0.257868,-0.141304,0
0.259441,-0.141245,0
0.261013,-0.141187,0
0.262586,-0.14113,0
0.264158,-0.141072,0
0.26573,-0.141012,0
0.267303,-0.140948,0
0.268875,-0.140878,0
0.270447,-0.140801,0
0.27202,-0.140716,0
0.273592,-0.14062,0
0.275165,-0.140513,0
0.276737,-0.140397,0
0.278309,-0.140292,0
0.279882,-0.140198,0
0.281454,-0.140109,0
0.283026,-0.140023,0
0.284599,-0.139934,0
0.286171,-0.139838,0
0.287743,-0.139733,0
0.289316,-0.139612,0
0.290888,-0.139472,0
0.292461,-0.139308,0
0.294033,-0.139141,0
0.295605,-0.138997,0
0.297178,-0.138869,0
0.29875,-0.138753,0
0.300322,-0.138641,0
0.301895,-0.138529,0
0.303467,-0.138409,0
0.30504,-0.138278,0
0.306612,-0.138128,0
0.308184,-0.137955,0
0.309757,-0.137756,0
0.311329,-0.137573,0
0.312901,-0.137414,0
0.314474,-0.137272,0
0.316046,-0.13714,0
0.317618,-0.137011,0
0.319191,-0.136878,0
0.320763,-0.136734,0
0.322336,-0.136571,0
0.323908,-0.136381,0
0.32548,-0.136156,0
0.327053,-0.135951,0
0.328625,-0.135706,0
0.330197,-0.135481,0
0.33177,-0.135273,0
0.333342,-0.135078,0
0.334915,-0.134894,0
0.336487,-0.134716,0
0.338059,-0.134541,0
0.339632,-0.134366,0
0.341204,-0.134186,0
0.342776,-0.134,0
0.344349,-0.133807,0
0.345921,-0.133598,0
0.347493,-0.133374,0
0.349066,-0.133152,0
0.350638,-0.132932,0
0.352211,-0.132711,0
0.353783,-0.132487,0
0.355355,-0.132259,0
0.356928,-0.132023,0
0.3585,-0.131778,0
0.360072,-0.131524,0
0.361645,-0.131273,0
0.363217,-0.131027,0
0.36479,-0.130786,0
0.366362,-0.13055,0
0.367934,-0.130319,0
0.369507,-0.130093,0
0.371079,-0.129873,0
0.372651,-0.129658,0
0.374224,-0.129442,0
0.375796,-0.129224,0
0.377368,-0.128995,0
0.378941,-0.128744,0
0.380513,-0.128474,0
0.382086,-0.128184,0
0.383658,-0.127875,0
0.38523,-0.127549,0
0.386803,-0.127204,0
0.388375,-0.126842,0
0.389947,-0.12646,0
0.39152,-0.126059,0
0.393092,-0.12564,0
0.394665,-0.125249,0
0.396237,-0.124884,0
0.397809,-0.124523,0
0.399382,-0.124146,0
0.400954,-0.123733,0
0.402526,-0.123281,0
0.404099,-0.122858,0
0.405671,-0.122458,0
0.407243,-0.122067,0
0.408816,-0.121668,0
0.410388,-0.121256,0
0.411961,-0.120796,0
0.413533,-0.120356,0
0.415105,-0.119933,0
0.416678,-0.119501,0
0.41825,-0.119031,0
0.419822,-0.118544,0
0.421395,-0.118082,0
0.422967,-0.117632,0
0.42454,-0.117182,0
0.426112,-0.11672,0
0.427684,-0.116241,0
0.429257,-0.115754,0
0.430829,-0.11526,0
0.432401,-0.114757,0
0.433974,-0.114245,0
0.435546,-0.113724,0
0.437118,-0.113191,0
0.438691,-0.112645,0
0.440263,-0.112087,0
0.441836,-0.111513,0
0.443408,-0.110923,0
0.44498,-0.110339,0
0.446553,-0.109778,0
0.448125,-0.109217,0
0.449697,-0.108633,0
0.45127,-0.108013,0
0.452842,-0.107396,0
0.454415,-0.106785,0
0.455987,-0.106177,0
0.457559,-0.105566,0
0.459132,-0.104948,0
0.460704,-0.104317,0
0.462276,-0.103677,0
0.463849,-0.103018,0
0.465421,-0.102351,0
0.466994,-0.101696,0
0.468566,-0.101022,0
0.470138,-0.100319,0
0.471711,-0.0996144,0
0.473283,-0.0989079,0
0.474855,-0.0981962,0
0.476428,-0.0974757,0
0.478,-0.0967405,0
0.479572,-0.0959956,0
0.481145,-0.0952551,0
0.482717,-0.0945149,0
0.48429,-0.0937725,0
0.485862,-0.0930237,0
0.487434,-0.0922661,0
0.489007,-0.0914969,0
0.490579,-0.0907124,0
0.492151,-0.0899107,0
0.493724,-0.0890853,0
0.495296,-0.0882469,0
0.496869,-0.0874144,0
0.498441,-0.086587,0
0.500013,-0.0857543,0
0.501586,-0.0849153,0
0.503158,-0.0840718,0
0.50473,-0.0832208,0
0.506303,-0.0823608,0
0.507875,-0.0814875,0
0.509447,-0.0806007,0
0.51102,-0.0797033,0
0.512592,-0.0787965,0
0.514165,-0.0778835,0
0.515737,-0.0769634,0
0.517309,-0.0760349,0
0.518882,-0.0750984,0
0.520454,-0.0741527,0
0.522026,-0.0731983,0
0.523599,-0.0722357,0
0.525171,-0.0712621,0
0.526744,-0.0702681,0
0.528316,-0.0692566,0
0.529888,-0.0682346,0
0.531461,-0.0672089,0
0.533033,-0.0661827,0
0.534605,-0.065155,0
0.536178,-0.0641227,0
0.53775,-0.0630836,0
0.539322,-0.062038,0
0.540895,-0.0609823,0
0.542467,-0.0599133,0
0.54404,-0.058833,0
0.545612,-0.0577413,0
0.547184,-0.0566397,0
0.548757,-0.0555296,0
0.550329,-0.0544105,0
0.551901,-0.0532834,0
0.553474,-0.0521482,0
0.555046,-0.0510046,0
0.556619,-0.0498567,0
0.558191,-0.0487025,0
0.559763,-0.0475392,0
0.561336,-0.046368,0
0.562908,-0.0451893,0
0.56448,-0.0440055,0
0.566053,-0.0428153,0
0.567625,-0.0416149,0
0.569197,-0.0404054,0
0.57077,-0.0391895,0
0.572342,-0.0379665,0
0.573915,-0.036736,0
0.575487,-0.0354954,0
0.577059,-0.0342452,0
0.578632,-0.0329866,0
0.580204,-0.0317178,0
0.581776,-0.03044,0
0.583349,-0.0291541,0
0.584921,-0.0278576,0
0.586494,-0.0265526,0
0.588066,-0.0252393,0
0.589638,-0.0239197,0
0.591211,-0.0225959,0
0.592783,-0.021267,0
0.594355,-0.0199334,0
0.595928,-0.018596,0
0.5975,-0.0172534,0
0.599072,-0.015907,0
0.600645,-0.0145551,0
0.602217,-0.013195,0
0.60379,-0.0118273,0
0.605362,-0.0104474,0
0.606934,-0.00905608,0
0.608507,-0.00765682,0
0.610079,-0.00624957,0
0.611651,-0.00483656,0
0.613224,-0.00341987,0
0.614796,-0.00199786,0
0.616369,-0.000570962,0
0.617941,0.000863636,0
0.619513,0.00230524,0
0.621086,0.00375235,0
0.622658,0.00520635,0
0.62423,0.00666619,0
0.625803,0.00813074,0
0.627375,0.00960191,0
0.628947,0.0110791,0
0.63052,0.0125586,0
0.632092,0.0140416,0
0.633665,0.0155271,0
0.635237,0.0170174,0
0.636809,0.018512,0
0.638382,0.0200089,0
0.639954,0.0215108,0
0.641526,0.0230177,0
0.643099,0.0245305,0
0.644671,0.0260536,0
0.646244,0.0275802,0
0.647816,0.0291121,0
0.649388,0.0306474,0
0.650961,0.0321884,0
0.652533,0.0337408,0
0.654105,0.0352847,0
0.655678,0.0368213,0
0.65725,0.0383561,0
0.658822,0.0398916,0
0.660395,0.0414303,0
0.661967,0.042974,0
0.66354,0.0445342,0
0.665112,0.0461072,0
0.666684,0.047678,0
0.668257,0.0492459,0
0.669829,0.0508166,0
0.671401,0.0523907,0
0.672974,0.0539724,0
0.674546,0.0555408,0
0.676119,0.0570816,0
0.677691,0.0586277,0
0.679263,0.0602149,0
0.680836,0.0618652,0
0.682408,0.0635114,0
0.68398,0.0651536,0
0.685553,0.0666224,0
0.687125,0.0680854,0
0.688697,0.0696597,0
0.69027,0.0712698,0
0.691842,0.0729229,0
0.693415,0.0744972,0
0.694987,0.0760328,0
0.696559,0.0775771,0
0.698132,0.0791608,0
0.699704,0.0807569,0
0.701276,0.0823458,0
0.702849,0.0839302,0
0.704421,0.0855138,0
0.705994,0.0871105,0
0.707566,0.088685,0
0.709138,0.0902296,0
0.710711,0.0917551,0
0.712283,0.0932704,0
0.713855,0.0947824,0
0.715428,0.0962982,0
0.717,0.0978291,0
0.718572,0.0993784,0
0.720145,0.100931,0
0.721717,0.102474,0
0.72329,0.10402,0
0.724862,0.105562,0
0.726434,0.107101,0
0.728007,0.108637,0
0.729579,0.110171,0
0.731151,0.111704,0
0.732724,0.113233,0
0.734296,0.114756,0
0.735869,0.116274,0
0.737441,0.117789,0
0.739013,0.119296,0
0.740586,0.120798,0
0.742158,0.122314,0
0.74373,0.123766,0
0.745303,0.125178,0
0.746875,0.126562,0
0.748447,0.127931,0
0.75002,0.129298,0
0.751592,0.130676,0
0.753165,0.132068,0
0.754737,0.133489,0
0.756309,0.134919,0
0.757882,0.13633,0
0.759454,0.137744,0
0.761026,0.139149,0
0.762599,0.140547,0
0.764171,0.141938,0
0.765744,0.143324,0
0.767316,0.144702,0
0.768888,0.146073,0
0.770461,0.147434,0
0.772033,0.148786,0
0.773605,0.150129,0
0.775178,0.151462,0
0.77675,0.152782,0
0.778323,0.154093,0
0.779895,0.155392,0
0.781467,0.15668,0
0.78304,0.157955,0
0.784612,0.159214,0
0.786184,0.160463,0
0.787757,0.161693,0
0.789329,0.162927,0
0.790901,0.164087,0
0.792474,0.16519,0
0.794046,0.166256,0
0.795619,0.1673,0
0.797191,0.168344,0
0.798763,0.169378,0
0.800336,0.170408,0
0.801908,0.171457,0
0.80348,0.172568,0
0.805053,0.173666,0
0.806625,0.17475,0
0.808198,0.175828,0
0.80977,0.176895,0
0.811342,0.177953,0
0.812915,0.179002,0
0.814487,0.18004,0
0.816059,0.181066,0
0.817632,0.182079,0
0.819204,0.183081,0
0.820776,0.18407,0
0.822349,0.185046,0
0.823921,0.186008,0
0.825494,0.186955,0
0.827066,0.187888,0
0.828638,0.188806,0
0.830211,0.189708,0
0.831783,0.190594,0
0.833355,0.191464,0
0.834928,0.192317,0
0.8365,0.193153,0
0.838073,0.19397,0
0.839645,0.19477,0
0.841217,0.19555,0
0.84279,0.196311,0
0.844362,0.197054,0
0.845934,0.197776,0
0.847507,0.198478,0
0.849079,0.19916,0
0.850651,0.19982,0
0.852224,0.200458,0
0.853796,0.201075,0
0.855369,0.201671,0
0.856941,0.202243,0
0.858513,0.202792,0
0.860086,0.203319,0
0.861658,0.203821,0
0.86323,0.2043,0
0.864803,0.204755,0
0.866375,0.205186,0
0.867948,0.205594,0
0.86952,0.205994,0
0.871092,0.206384,0
0.872665,0.206764,0
0.874237,0.207134,0
0.875809,0.207491,0
0.877382,0.207838,0
0.878954,0.208173,0
0.880526,0.208498,0
0.882099,0.20881,0
0.883671,0.209111,0
0.885244,0.2094,0
0.886816,0.209676,0
0.888388,0.209941,0
0.889961,0.210193,0
0.891533,0.210433,0
0.893105,0.21066,0
0.894678,0.210874,0
0.89625,0.211076,0
0.897823,0.211263,0
0.899395,0.211438,0
0.900967,0.211601,0
0.90254,0.21175,0
0.904112,0.211885,0
0.905684,0.212006,0
0.907257,0.212114,0
0.908829,0.212209,0
0.910401,0.21229,0
0.911974,0.212357,0
0.913546,0.21241,0
0.915119,0.212449,0
0.916691,0.212469,0
0.918263,0.212479,0
0.919836,0.212481,0
0.921408,0.212469,0
0.92298,0.212438,0
0.924553,0.212394,0
0.926125,0.212336,0
0.927698,0.212264,0
0.92927,0.212178,0
0.930842,0.212079,0
0.932415,0.211964,0
0.933987,0.211837,0
0.935559,0.211696,0
0.937132,0.211541,0
0.938704,0.211372,0
0.940276,0.21119,0
0.941849,0.210994,0
0.943421,0.210784,0
0.944994,0.210562,0
0.946566,0.210326,0
0.948138,0.210076,0
0.949711,0.209814,0
0.951283,0.209538,0
0.952855,0.20925,0
0.954428,0.208949,0
0.956,0.208635,0
0.957573,0.208308,0
0.959145,0.207968,0
0.960717,0.207616,0
0.96229,0.207252,0
0.963862,0.206875,0
0.965434,0.206487,0
0.967007,0.206086,0
0.968579,0.205675,0
0.970151,0.205251,0
0.971724,0.204815,0
0.973296,0.204367,0
0.974869,0.203908,0
0.976441,0.203438,0
0.978013,0.202958,0
0.979586,0.202467,0
0.981158,0.201965,0
0.98273,0.201452,0
0.984303,0.200929,0
0.985875,0.200395,0
0.987448,0.199854,0
0.98902,0.199312,0
0.990592,0.198768,0
0.992165,0.198223,0
0.993737,0.197678,0
0.995309,0.197131,0
0.996882,0.196584,0
0.998454,0.196035,0
1.00003,0.195488,0
1.0016,0.194939,0
1.00317,0.194388,0
1.00474,0.193835,0
1.00632,0.193286,0
1.00789,0.192735,0
1.00946,0.192183,0
1.01103,0.191631,0
1.01261,0.191084,0
1.01418,0.190532,0
1.01575,0.189982,0
1.01732,0.189437,0
1.01889,0.188888,0
1.02047,0.188332,0
1.02204,0.187771,0
1.02361,0.187229,0
1.02518,0.186696,0
1.02676,0.186123,0
1.02833,0.185622,0
1.0299,0.184931,0
1.03147,0.183867,0
1.03305,0.181965,0
1.03462,0.179992,0
1.03619,0.178795,0
1.03776,0.178512,0
1.03934,0.177885,0
1.04091,0.177279,0
1.04248,0.176632,0
1.04405,0.176025,0
1.04563,0.175421,0
1.0472,0.174818,0
1.04877,0.174217,0
1.05034,0.173615,0
1.05191,0.173014,0
1.05349,0.172422,0
1.05506,0.171828,0
1.05663,0.171236,0
1.0582,0.170647,0
1.05978,0.170063,0
1.06135,0.169478,0
1.06292,0.168896,0
1.06449,0.168315,0
1.06607,0.16774,0
1.06764,0.167164,0
1.06921,0.16659,0
1.07078,0.166018,0
1.07236,0.165453,0
1.07393,0.164885,0
1.0755,0.164322,0
1.07707,0.163758,0
1.07864,0.163197,0
1.08022,0.162644,0
1.08179,0.16209,0
1.08336,0.161536,0
1.08493,0.160987,0
1.08651,0.160442,0
1.08808,0.159889,0
1.08965,0.159324,0
1.09122,0.15879,0
1.0928,0.1583,0
1.09437,0.157852,0
1.09594,0.157435,0
1.09751,0.156625,0
1.09909,0.155434,0
1.10066,0.153945,0
1.10223,0.150811,0
1.1038,0.149247,0
1.10538,0.148549,0
1.10695,0.148048,0
1.10852,0.147298,0
1.11009,0.146794,0
1.11166,0.14637,0
1.11324,0.145936,0
1.11481,0.145394,0
1.11638,0.144768,0
1.11795,0.144141,0
1.11953,0.143519,0
1.1211,0.142937,0
1.12267,0.14243,0
1.12424,0.141893,0
1.12582,0.141349,0
1.12739,0.140814,0
1.12896,0.14028,0
1.13053,0.139747,0
1.13211,0.139223,0
1.13368,0.138701,0
1.13525,0.138182,0
1.13682,0.137666,0
1.13839,0.137154,0
1.13997,0.13665,0
1.14154,0.136143,0
1.14311,0.135638,0
1.14468,0.135141,0
1.14626,0.134646,0
1.14783,0.134139,0
1.1494,0.13366,0
1.15097,0.133223,0
1.15255,0.13275,0
1.15412,0.13219,0
1.15569,0.131604,0
1.15726,0.131018,0
1.15884,0.130479,0
1.16041,0.130198,0
1.16198,0.129977,0
1.16355,0.12941,0
1.16513,0.128058,0
1.1667,0.125428,0
1.16827,0.122965,0
1.16984,0.120828,0
1.17141,0.119976,0
1.17299,0.11997,0
1.17456,0.119974,0
1.17613,0.119564,0
1.1777,0.118994,0
1.17928,0.118595,0
1.18085,0.118111,0
1.18242,0.117621,0
1.18399,0.11718,0
1.18557,0.116766,0
1.18714,0.116349,0
1.18871,0.115914,0
1.19028,0.115467,0
1.19186,0.11502,0
1.19343,0.114575,0
1.195,0.114141,0
1.19657,0.113718,0
1.19814,0.113293,0
1.19972,0.112872,0
1.20129,0.112452,0
1.20286,0.112033,0
1.20443,0.111617,0
1.20601,0.111206,0
1.20758,0.110792,0
1.20915,0.110377,0
1.21072,0.109968,0
1.2123,0.10957,0
1.21387,0.109165,0
1.21544,0.108745,0
1.21701,0.10831,0
1.21859,0.107879,0
1.22016,0.107458,0
1.22173,0.107078,0
1.2233,0.106717,0
1.22488,0.106242,0
1.22645,0.105768,0
1.22802,0.105584,0
1.22959,0.105182,0
1.23116,0.104296,0
1.23274,0.103289,0
1.23431,0.102133,0
1.23588,0.0999457,0
1.23745,0.0983509,0
1.23903,0.097768,0
1.2406,0.0970819,0
1.24217,0.0967381,0
1.24374,0.0965593,0
1.24532,0.0962282,0
1.24689,0.0958359,0
1.24846,0.0954841,0
1.25003,0.0951688,0
1.25161,0.0948301,0
1.25318,0.0944757,0
1.25475,0.0941204,0
1.25632,0.0937749,0
1.25789,0.0934372,0
1.25947,0.0931047,0
1.26104,0.0927689,0
1.26261,0.0924286,0
1.26418,0.0920871,0
1.26576,0.0917505,0
1.26733,0.0914108,0
1.2689,0.0910705,0
1.27047,0.0907302,0
1.27205,0.0903921,0
1.27362,0.0900524,0
1.27519,0.089713,0
1.27676,0.0893734,0
1.27834,0.0890354,0
1.27991,0.0886943,0
1.28148,0.0883523,0
1.28305,0.0880095,0
1.28463,0.0876681,0
1.2862,0.0873244,0
1.28777,0.0869801,0
1.28934,0.0866345,0
1.29091,0.0862878,0
1.29249,0.0859432,0
1.29406,0.0855975,0
1.29563,0.0852523,0
1.2972,0.0849064,0
1.29878,0.084561,0
1.30035,0.0842103,0
1.30192,0.0838564,0
1.30349,0.0835013,0
1.30507,0.0831491,0
1.30664,0.0827972,0
1.30821,0.0824507,0
1.30978,0.0821,0
1.31136,0.0817432,0
1.31293,0.0814075,0
1.3145,0.0810647,0
1.31607,0.0806969,0
1.31764,0.079983,0
1.31922,0.079231,0
1.32079,0.0784687,0
1.32236,0.0777152,0
1.32393,0.0770216,0
1.32551,0.0765192,0
1.32708,0.0761451,0
1.32865,0.0758276,0
1.33022,0.0754943,0
1.3318,0.0752003,0
1.33337,0.0749672,0
1.33494,0.0747585,0
1.33651,0.0745356,0
1.33809,0.0742727,0
1.33966,0.0739956,0
1.34123,0.0737249,0
1.3428,0.073453,0
1.34438,0.0731823,0
1.34595,0.0729102,0
1.34752,0.0726374,0
1.34909,0.0723644,0
1.35066,0.0720913,0
1.35224,0.0718199,0
1.35381,0.0715469,0
1.35538,0.0712741,0
1.35695,0.0710015,0
1.35853,0.0707305,0
1.3601,0.0704579,0
1.36167,0.0701856,0
1.36324,0.0699136,0
1.36482,0.0696436,0
1.36639,0.0693723,0
1.36796,0.0691016,0
1.36953,0.0688316,0
1.37111,0.0685638,0
1.37268,0.0682953,0
1.37425,0.0680278,0
1.37582,0.0677609,0
1.37739,0.067495,0
1.37897,0.0672322,0
1.38054,0.0669686,0
1.38211,0.066706,0
1.38368,0.066445,0
1.38526,0.0661877,0
1.38683,0.0659309,0
1.3884,0.0656757,0
1.38997,0.0654223,0
1.39155,0.0651717,0
1.39312,0.0649219,0
1.39469,0.0646741,0
1.39626,0.064429,0
1.39784,0.0641878,0
1.39941,0.0639477,0
1.40098,0.0637095,0
1.40255,0.0634759,0
1.40413,0.0632482,0
1.4057,0.0630211,0
1.40727,0.0627967,0
1.40884,0.0625752,0
1.41041,0.0623571,0
1.41199,0.062144,0
1.41356,0.0619341,0
1.41513,0.0617291,0
1.4167,0.061529,0
1.41828,0.0613354,0
1.41985,0.061146,0
1.42142,0.0609616,0
1.42299,0.0607814,0
1.42457,0.0606075,0
1.42614,0.0604393,0
1.42771,0.0602768,0
1.42928,0.0601209,0
1.43086,0.0599722,0
1.43243,0.0598279,0
1.434,0.0596938,0
1.43557,0.0595676,0
1.43714,0.0594461,0
1.43872,0.0593314,0
1.44029,0.0592236,0
1.44186,0.0591248,0
1.44343,0.0590357,0
1.44501,0.0589558,0
1.44658,0.0588838,0
1.44815,0.0588198,0
1.44972,0.0587632,0
1.4513,0.0587145,0
1.45287,0.058677,0
1.45444,0.0586507,0
1.45601,0.058634,0
1.45759,0.0586278,0
1.45916,0.0586314,0
1.46073,0.0586432,0
1.4623,0.0586666,0
1.46388,0.0587006,0
1.46545,0.0587455,0
1.46702,0.0588017,0
1.46859,0.0588689,0
1.47016,0.0589456,0
1.47174,0.0590392,0
1.47331,0.0591435,0
1.47488,0.0592563,0
1.47645,0.0593795,0
1.47803,0.059514,0
1.4796,0.0596628,0
1.48117,0.0598251,0
1.48274,0.0600003,0
1.48432,0.0601864,0
1.48589,0.0603867,0
1.48746,0.0606016,0
1.48903,0.0608291,0
1.49061,0.0610675,0
1.49218,0.0613224,0
1.49375,0.0615902,0
1.49532,0.0618744,0
1.49689,0.062172,0
1.49847,0.0624831,0
1.50004,0.0628147,0
1.50161,0.063159,0
1.50318,0.0635096,0
1.50476,0.0638838,0
1.50633,0.0643033,0
1.5079,0.0647529,0
1.50947,0.0652107,0
1.51105,0.0656504,0
1.51262,0.0660786,0
1.51419,0.0665362,0
1.51576,0.0670801,0
1.51734,0.0677043,0
1.51891,0.0681558,0
1.52048,0.0690095,0
1.52205,0.0697871,0
1.52363,0.069928,0
1.5252,0.0698898,0
1.52677,0.0698753,0
1.52834,0.0704077,0
1.52991,0.0718748,0
1.53149,0.0731385,0
1.53306,0.0737456,0
1.53463,0.0741915,0
1.5362,0.0748461,0
1.53778,0.0758999,0
1.53935,0.0772022,0
1.54092,0.0785422,0
1.54249,0.0797921,0
1.54407,0.0811391,0
1.54564,0.0826386,0
1.54721,0.0842388,0
1.54878,0.0859482,0
1.55036,0.0877915,0
1.55193,0.0897903,0
1.5535,0.0919552,0
1.55507,0.0942948,0
1.55665,0.0967835,0
1.55822,0.0994582,0
1.55979,0.102379,0
1.56136,0.105513,0
1.56293,0.108888,0
1.56451,0.112495,0
1.56608,0.116407,0
1.56765,0.120669,0
1.56922,0.12531,0
1.5708,0.129851,0
