# 20240725_151600
alpha,field0Re,field0Im
0.136796,0.122211,0
0.138368,0.122233,0
0.139941,0.122255,0
0.141513,0.122277,0
0.143086,0.1223,0
0.144658,0.122322,0
0.14623,0.122345,0
0.147803,0.122368,0
0.149375,0.122391,0
0.150947,0.122414,0
0.15252,0.122438,0
0.154092,0.122462,0
0.155665,0.122485,0
0.157237,0.122509,0
0.158809,0.122533,0
0.160382,0.122558,0
0.161954,0.122582,0
0.163526,0.122606,0
0.165099,0.122631,0
0.166671,0.122656,0
0.168243,0.122681,0
0.169816,0.122706,0
0.171388,0.122731,0
0.172961,0.122756,0
0.174533,0.122781,0
0.176105,0.122807,0
0.177678,0.122832,0
0.17925,0.122858,0
0.180822,0.122883,0
0.182395,0.122909,0
0.183967,0.122935,0
0.18554,0.122961,0
0.187112,0.122987,0
0.188684,0.123013,0
0.190257,0.123039,0
0.191829,0.123065,0
0.193401,0.123091,0
0.194974,0.123118,0
0.196546,0.123144,0
0.198118,0.12317,0
0.199691,0.123197,0
0.201263,0.123223,0
0.202836,0.123249,0
0.204408,0.123276,0
0.20598,0.123302,0
0.207553,0.123329,0
0.209125,0.123355,0
0.210697,0.123382,0
0.21227,0.123409,0
0.213842,0.123436,0
0.215415,0.123464,0
0.216987,0.123493,0
0.218559,0.123521,0
0.220132,0.12355,0
0.221704,0.12358,0
0.223276,0.12361,0
0.224849,0.12364,0
0.226421,0.12367,0
0.227993,0.123701,0
0.229566,0.123733,0
0.231138,0.123764,0
0.232711,0.123796,0
0.234283,0.123828,0
0.235855,0.12386,0
0.237428,0.123893,0
0.239,0.123926,0
0.240572,0.123959,0
0.242145,0.123993,0
0.243717,0.124026,0
0.24529,0.12406,0
0.246862,0.124094,0
0.248434,0.124128,0
0.250007,0.124163,0
0.251579,0.124197,0
0.253151,0.124232,0
0.254724,0.124267,0
0.256296,0.124302,0
0.257868,0.124337,0
0.259441,0.124373,0
0.261013,0.124408,0
0.262586,0.124444,0
0.264158,0.124479,0
0.26573,0.124515,0
0.267303,0.124551,0
0.268875,0.124587,0
0.270447,0.124623,0
0.27202,0.124658,0
0.273592,0.124694,0
0.275165,0.12473,0
0.276737,0.124766,0
0.278309,0.124802,0
0.279882,0.124838,0
0.281454,0.124874,0
0.283026,0.12491,0
0.284599,0.124945,0
0.286171,0.124981,0
0.287743,0.125017,0
0.289316,0.125052,0
0.290888,0.125088,0
0.292461,0.125123,0
0.294033,0.125158,0
0.295605,0.125193,0
0.297178,0.125228,0
0.29875,0.125263,0
0.300322,0.125298,0
0.301895,0.125332,0
0.303467,0.125367,0
0.30504,0.125402,0
0.306612,0.125437,0
0.308184,0.125472,0
0.309757,0.125508,0
0.311329,0.125543,0
0.312901,0.125579,0
0.314474,0.125615,0
0.316046,0.125651,0
0.317618,0.125687,0
0.319191,0.125723,0
0.320763,0.125759,0
0.322336,0.125796,0
0.323908,0.125832,0
0.32548,0.125868,0
0.327053,0.125905,0
0.328625,0.125941,0
0.330197,0.125977,0
0.33177,0.126013,0
0.333342,0.126049,0
0.334915,0.126085,0
0.336487,0.126121,0
0.338059,0.126156,0
0.339632,0.126192,0
0.341204,0.126227,0
0.342776,0.126262,0
0.344349,0.126297,0
0.345921,0.126331,0
0.347493,0.126366,0
0.349066,0.1264,0
0.350638,0.126433,0
0.352211,0.126467,0
0.353783,0.1265,0
0.355355,0.126533,0
0.356928,0.126565,0
0.3585,0.126597,0
0.360072,0.126629,0
0.361645,0.126661,0
0.363217,0.126693,0
0.36479,0.126725,0
0.366362,0.126756,0
0.367934,0.126788,0
0.369507,0.126819,0
0.371079,0.12685,0
0.372651,0.126881,0
0.374224,0.126911,0
0.375796,0.126941,0
0.377368,0.126971,0
0.378941,0.127001,0
0.380513,0.12703,0
0.382086,0.127058,0
0.383658,0.127086,0
0.38523,0.127114,0
0.386803,0.127141,0
0.388375,0.127168,0
0.389947,0.127194,0
0.39152,0.12722,0
0.393092,0.127245,0
0.394665,0.127271,0
0.396237,0.127296,0
0.397809,0.127321,0
0.399382,0.127346,0
0.400954,0.12737,0
0.402526,0.127394,0
0.404099,0.127418,0
0.405671,0.12744,0
0.407243,0.127462,0
0.408816,0.127484,0
0.410388,0.127504,0
0.411961,0.127523,0
0.413533,0.127542,0
0.415105,0.127559,0
0.416678,0.127576,0
0.41825,0.127593,0
0.419822,0.12761,0
0.421395,0.127627,0
0.422967,0.127645,0
0.42454,0.127661,0
0.426112,0.127677,0
0.427684,0.127693,0
0.429257,0.127707,0
0.430829,0.127721,0
0.432401,0.127733,0
0.433974,0.127744,0
0.435546,0.127753,0
0.437118,0.12776,0
0.438691,0.127765,0
0.440263,0.127768,0
0.441836,0.127769,0
0.443408,0.127771,0
0.44498,0.127772,0
0.446553,0.127774,0
0.448125,0.127775,0
0.449697,0.127776,0
0.45127,0.127777,0
0.452842,0.127778,0
0.454415,0.127779,0
0.455987,0.12778,0
0.457559,0.12778,0
0.459132,0.12778,0
0.460704,0.127781,0
0.462276,0.127781,0
0.463849,0.127778,0
0.465421,0.127773,0
0.466994,0.127766,0
0.468566,0.127756,0
0.470138,0.127744,0
0.471711,0.12773,0
0.473283,0.127715,0
0.474855,0.127698,0
0.476428,0.127681,0
0.478,0.127663,0
0.479572,0.127644,0
0.481145,0.127625,0
0.482717,0.127606,0
0.48429,0.127588,0
0.485862,0.127567,0
0.487434,0.127544,0
0.489007,0.127519,0
0.490579,0.127491,0
0.492151,0.127463,0
0.493724,0.127433,0
0.495296,0.127402,0
0.496869,0.127371,0
0.498441,0.127338,0
0.500013,0.127304,0
0.501586,0.127267,0
0.503158,0.127229,0
0.50473,0.12719,0
0.506303,0.127149,0
0.507875,0.127106,0
0.509447,0.127063,0
0.51102,0.127018,0
0.512592,0.126972,0
0.514165,0.126924,0
0.515737,0.126875,0
0.517309,0.126824,0
0.518882,0.126771,0
0.520454,0.126716,0
0.522026,0.12666,0
0.523599,0.126602,0
0.525171,0.126542,0
0.526744,0.126481,0
0.528316,0.126417,0
0.529888,0.126351,0
0.531461,0.126284,0
0.533033,0.126215,0
0.534605,0.126143,0
0.536178,0.12607,0
0.53775,0.125995,0
0.539322,0.125919,0
0.540895,0.12584,0
0.542467,0.12576,0
0.54404,0.125678,0
0.545612,0.125594,0
0.547184,0.125508,0
0.548757,0.125421,0
0.550329,0.125331,0
0.551901,0.125241,0
0.553474,0.125148,0
0.555046,0.125054,0
0.556619,0.124958,0
0.558191,0.12486,0
0.559763,0.124759,0
0.561336,0.124655,0
0.562908,0.12455,0
0.56448,0.124441,0
0.566053,0.12433,0
0.567625,0.124217,0
0.569197,0.124102,0
0.57077,0.123984,0
0.572342,0.123864,0
0.573915,0.123742,0
0.575487,0.123617,0
0.577059,0.12349,0
0.578632,0.123362,0
0.580204,0.123231,0
0.581776,0.123098,0
0.583349,0.122963,0
0.584921,0.122826,0
0.586494,0.122687,0
0.588066,0.122547,0
0.589638,0.122404,0
0.591211,0.12226,0
0.592783,0.122114,0
0.594355,0.121966,0
0.595928,0.121814,0
0.5975,0.121659,0
0.599072,0.121501,0
0.600645,0.12134,0
0.602217,0.121176,0
0.60379,0.121009,0
0.605362,0.120839,0
0.606934,0.120667,0
0.608507,0.120491,0
0.610079,0.120312,0
0.611651,0.120131,0
0.613224,0.119948,0
0.614796,0.119761,0
0.616369,0.119572,0
0.617941,0.119381,0
0.619513,0.119187,0
0.621086,0.118991,0
0.622658,0.118793,0
0.62423,0.118592,0
0.625803,0.11839,0
0.627375,0.118185,0
0.628947,0.117978,0
0.63052,0.117769,0
0.632092,0.117558,0
0.633665,0.117344,0
0.635237,0.117127,0
0.636809,0.116907,0
0.638382,0.116683,0
0.639954,0.116455,0
0.641526,0.116224,0
0.643099,0.11599,0
0.644671,0.115752,0
0.646244,0.115511,0
0.647816,0.115267,0
0.649388,0.11502,0
0.650961,0.11477,0
0.652533,0.114517,0
0.654105,0.114261,0
0.655678,0.114002,0
0.65725,0.11374,0
0.658822,0.113476,0
0.660395,0.113209,0
0.661967,0.11294,0
0.66354,0.112668,0
0.665112,0.112394,0
0.666684,0.112117,0
0.668257,0.111838,0
0.669829,0.111557,0
0.671401,0.111274,0
0.672974,0.110988,0
0.674546,0.110701,0
0.676119,0.110411,0
0.677691,0.110117,0
0.679263,0.109819,0
0.680836,0.109518,0
0.682408,0.109213,0
0.68398,0.108904,0
0.685553,0.108593,0
0.687125,0.108277,0
0.688697,0.107959,0
0.69027,0.107637,0
0.691842,0.107312,0
0.693415,0.106984,0
0.694987,0.106653,0
0.696559,0.106319,0
0.698132,0.105982,0
0.699704,0.105642,0
0.701276,0.105299,0
0.702849,0.104954,0
0.704421,0.104605,0
0.705994,0.104255,0
0.707566,0.103901,0
0.709138,0.103546,0
0.710711,0.103187,0
0.712283,0.102827,0
0.713855,0.102464,0
0.715428,0.102099,0
0.717,0.101732,0
0.718572,0.101363,0
0.720145,0.10099,0
0.721717,0.100615,0
0.72329,0.100235,0
0.724862,0.0998524,0
0.726434,0.0994659,0
0.728007,0.0990764,0
0.729579,0.0986833,0
0.731151,0.0982869,0
0.732724,0.0978876,0
0.734296,0.097485,0
0.735869,0.0970796,0
0.737441,0.0966709,0
0.739013,0.0962594,0
0.740586,0.0958454,0
0.742158,0.0954283,0
0.74373,0.0950086,0
0.745303,0.0945865,0
0.746875,0.0941616,0
0.748447,0.0937343,0
0.75002,0.0933047,0
0.751592,0.0928727,0
0.753165,0.0924386,0
0.754737,0.0920021,0
0.756309,0.0915635,0
0.757882,0.0911231,0
0.759454,0.0906805,0
0.761026,0.090236,0
0.762599,0.0897898,0
0.764171,0.0893417,0
0.765744,0.0888922,0
0.767316,0.0884407,0
0.768888,0.0879877,0
0.770461,0.0875336,0
0.772033,0.0870772,0
0.773605,0.0866175,0
0.775178,0.0861547,0
0.77675,0.0856882,0
0.778323,0.0852187,0
0.779895,0.0847459,0
0.781467,0.08427,0
0.78304,0.0837915,0
0.784612,0.0833098,0
0.786184,0.0828253,0
0.787757,0.0823384,0
0.789329,0.0818487,0
0.790901,0.0813565,0
0.792474,0.080862,0
0.794046,0.0803651,0
0.795619,0.0798662,0
0.797191,0.0793649,0
0.798763,0.0788615,0
0.800336,0.0783565,0
0.801908,0.0778493,0
0.80348,0.0773404,0
0.805053,0.0768301,0
0.806625,0.0763179,0
0.808198,0.0758045,0
0.80977,0.0752893,0
0.811342,0.0747729,0
0.812915,0.0742556,0
0.814487,0.0737369,0
0.816059,0.0732171,0
0.817632,0.0726966,0
0.819204,0.0721751,0
0.820776,0.0716526,0
0.822349,0.07113,0
0.823921,0.0706063,0
0.825494,0.0700825,0
0.827066,0.0695569,0
0.828638,0.0690285,0
0.830211,0.0684977,0
0.831783,0.0679642,0
0.833355,0.0674281,0
0.834928,0.0668901,0
0.8365,0.0663493,0
0.838073,0.065807,0
0.839645,0.0652622,0
0.841217,0.0647153,0
0.84279,0.064167,0
0.844362,0.0636167,0
0.845934,0.0630647,0
0.847507,0.0625115,0
0.849079,0.0619565,0
0.850651,0.0614,0
0.852224,0.0608429,0
0.853796,0.060284,0
0.855369,0.0597246,0
0.856941,0.0591638,0
0.858513,0.0586023,0
0.860086,0.0580402,0
0.861658,0.0574773,0
0.86323,0.0569136,0
0.864803,0.05635,0
0.866375,0.0557857,0
0.867948,0.0552214,0
0.86952,0.0546566,0
0.871092,0.0540918,0
0.872665,0.0535274,0
0.874237,0.0529628,0
0.875809,0.0523984,0
0.877382,0.0518347,0
0.878954,0.0512712,0
0.880526,0.0507081,0
0.882099,0.050146,0
0.883671,0.0495844,0
0.885244,0.049024,0
0.886816,0.0484641,0
0.888388,0.0479053,0
0.889961,0.0473479,0
0.891533,0.0467915,0
0.893105,0.0462363,0
0.894678,0.0456831,0
0.89625,0.0451302,0
0.897823,0.0445765,0
0.899395,0.044021,0
0.900967,0.0434643,0
0.90254,0.0429067,0
0.904112,0.0423476,0
0.905684,0.0417875,0
0.907257,0.0412267,0
0.908829,0.0406646,0
0.910401,0.0401015,0
0.911974,0.0395381,0
0.913546,0.0389735,0
0.915119,0.0384085,0
0.916691,0.0378427,0
0.918263,0.0372762,0
0.919836,0.0367096,0
0.921408,0.0361422,0
0.92298,0.0355745,0
0.924553,0.0350067,0
0.926125,0.0344383,0
0.927698,0.0338702,0
0.92927,0.0333015,0
0.930842,0.0327329,0
0.932415,0.0321645,0
0.933987,0.0315959,0
0.935559,0.0310275,0
0.937132,0.0304596,0
0.938704,0.0298916,0
0.940276,0.0293239,0
0.941849,0.0287571,0
0.943421,0.0281902,0
0.944994,0.0276242,0
0.946566,0.0270585,0
0.948138,0.0264935,0
0.949711,0.0259295,0
0.951283,0.025366,0
0.952855,0.0248032,0
0.954428,0.0242418,0
0.956,0.0236809,0
0.957573,0.0231216,0
0.959145,0.0225628,0
0.960717,0.0220053,0
0.96229,0.0214493,0
0.963862,0.0208943,0
0.965434,0.0203407,0
0.967007,0.0197887,0
0.968579,0.019238,0
0.970151,0.0186887,0
0.971724,0.0181414,0
0.973296,0.0175955,0
0.974869,0.0170516,0
0.976441,0.0165093,0
0.978013,0.0159688,0
0.979586,0.0154305,0
0.981158,0.0148939,0
0.98273,0.0143593,0
0.984303,0.0138273,0
0.985875,0.013297,0
0.987448,0.0127694,0
0.98902,0.0122437,0
0.990592,0.0117205,0
0.992165,0.0111999,0
0.993737,0.0106816,0
0.995309,0.0101659,0
0.996882,0.00965305,0
0.998454,0.0091426,0
1.00003,0.00863624,0
1.0016,0.00813074,0
1.00317,0.00762815,0
1.00474,0.00712852,0
1.00632,0.00663507,0
1.00789,0.00614092,0
1.00946,0.00564744,0
1.01103,0.00515454,0
1.01261,0.00466536,0
1.01418,0.00417368,0
1.01575,0.00368266,0
1.01732,0.00319227,0
1.01889,0.00270256,0
1.02047,0.00221666,0
1.02204,0.00172838,0
1.02361,0.00124084,0
1.02518,0.000754082,0
1.02676,0.00027119,0
1.02833,-0.000213977,0
1.0299,-0.000698312,0
1.03147,-0.00118179,0
1.03305,-0.00166133,0
1.03462,-0.00214301,0
1.03619,-0.0026238,0
1.03776,-0.00310365,0
1.03934,-0.00357949,0
1.04091,-0.0040574,0
1.04248,-0.00453431,0
1.04405,-0.00501017,0
1.04563,-0.005482,0
1.0472,-0.00595575,0
1.04877,-0.00642843,0
1.05034,-0.00689995,0
1.05191,-0.00737036,0
1.05349,-0.00783665,0
1.05506,-0.00830475,0
1.05663,-0.00877165,0
1.0582,-0.00923732,0
1.05978,-0.0096988,0
1.06135,-0.010162,0
1.06292,-0.0106239,0
1.06449,-0.0110845,0
1.06607,-0.0115407,0
1.06764,-0.0119987,0
1.06921,-0.0124552,0
1.07078,-0.0129104,0
1.07236,-0.0133612,0
1.07393,-0.0138135,0
1.0755,-0.0142644,0
1.07707,-0.0147137,0
1.07864,-0.0151616,0
1.08022,-0.015605,0
1.08179,-0.0160498,0
1.08336,-0.0164931,0
1.08493,-0.0169347,0
1.08651,-0.017372,0
1.08808,-0.0178103,0
1.08965,-0.0182471,0
1.09122,-0.0186823,0
1.0928,-0.0191129,0
1.09437,-0.0195446,0
1.09594,-0.0199746,0
1.09751,-0.0204027,0
1.09909,-0.0208265,0
1.10066,-0.0212511,0
1.10223,-0.0216738,0
1.1038,-0.0220947,0
1.10538,-0.0225112,0
1.10695,-0.0229284,0
1.10852,-0.0233437,0
1.11009,-0.0237571,0
1.11166,-0.0241684,0
1.11324,-0.0245753,0
1.11481,-0.0249827,0
1.11638,-0.0253882,0
1.11795,-0.0257916,0
1.11953,-0.0261903,0
1.1211,-0.0265896,0
1.12267,-0.0269867,0
1.12424,-0.0273818,0
1.12582,-0.0277721,0
1.12739,-0.0281629,0
1.12896,-0.0285514,0
1.13053,-0.0289377,0
1.13211,-0.0293194,0
1.13368,-0.0297012,0
1.13525,-0.0300808,0
1.13682,-0.030458,0
1.13839,-0.030833,0
1.13997,-0.0312032,0
1.14154,-0.031574,0
1.14311,-0.0319436,0
1.14468,-0.0323119,0
1.14626,-0.0326765,0
1.14783,-0.0330422,0
1.1494,-0.0334067,0
1.15097,-0.0337698,0
1.15255,-0.0341293,0
1.15412,-0.0344899,0
1.15569,-0.0348491,0
1.15726,-0.0352072,0
1.15884,-0.0355617,0
1.16041,-0.0359171,0
1.16198,-0.0362713,0
1.16355,-0.0366242,0
1.16513,-0.0369736,0
1.1667,-0.0373241,0
1.16827,-0.0376732,0
1.16984,-0.038021,0
1.17141,-0.0383676,0
1.17299,-0.0387109,0
1.17456,-0.039055,0
1.17613,-0.0393978,0
1.1777,-0.0397394,0
1.17928,-0.0400775,0
1.18085,-0.0404167,0
1.18242,-0.0407546,0
1.18399,-0.0410912,0
1.18557,-0.0414244,0
1.18714,-0.0417587,0
1.18871,-0.0420916,0
1.19028,-0.0424233,0
1.19186,-0.0427516,0
1.19343,-0.0430808,0
1.195,-0.0434087,0
1.19657,-0.0437355,0
1.19814,-0.0440611,0
1.19972,-0.0443833,0
1.20129,-0.0447064,0
1.20286,-0.0450283,0
1.20443,-0.045349,0
1.20601,-0.0456665,0
1.20758,-0.0459847,0
1.20915,-0.0463018,0
1.21072,-0.0466176,0
1.2123,-0.0469303,0
1.21387,-0.0472436,0
1.21544,-0.0475559,0
1.21701,-0.0478669,0
1.21859,-0.0481748,0
1.22016,-0.0484834,0
1.22173,-0.0487908,0
1.2233,-0.0490971,0
1.22488,-0.0494002,0
1.22645,-0.049704,0
1.22802,-0.0500068,0
1.22959,-0.0503082,0
1.23116,-0.0506086,0
1.23274,-0.0509058,0
1.23431,-0.0512038,0
1.23588,-0.0515006,0
1.23745,-0.0517962,0
1.23903,-0.0520888,0
1.2406,-0.0523821,0
1.24217,-0.0526742,0
1.24374,-0.0529652,0
1.24532,-0.0532531,0
1.24689,-0.0535417,0
1.24846,-0.0538291,0
1.25003,-0.0541155,0
1.25161,-0.0543988,0
1.25318,-0.0546828,0
1.25475,-0.0549656,0
1.25632,-0.0552474,0
1.25789,-0.0555279,0
1.25947,-0.0558055,0
1.26104,-0.0560838,0
1.26261,-0.056361,0
1.26418,-0.056637,0
1.26576,-0.0569101,0
1.26733,-0.0571837,0
1.2689,-0.0574564,0
1.27047,-0.0577278,0
1.27205,-0.0579964,0
1.27362,-0.0582656,0
1.27519,-0.0585337,0
1.27676,-0.0588007,0
1.27834,-0.059065,0
1.27991,-0.05933,0
1.28148,-0.059594,0
1.28305,-0.0598571,0
1.28463,-0.0601174,0
1.2862,-0.0603785,0
1.28777,-0.0606385,0
1.28934,-0.0608976,0
1.29091,-0.0611558,0
1.29249,-0.0614113,0
1.29406,-0.0616675,0
1.29563,-0.0619228,0
1.2972,-0.0621772,0
1.29878,-0.062429,0
1.30035,-0.0626814,0
1.30192,-0.0629329,0
1.30349,-0.0631836,0
1.30507,-0.0634317,0
1.30664,-0.0636804,0
1.30821,-0.0639284,0
1.30978,-0.0641754,0
1.31136,-0.0644199,0
1.31293,-0.0646652,0
1.3145,-0.0649094,0
1.31607,-0.0651529,0
1.31764,-0.0653956,0
1.31922,-0.0656357,0
1.32079,-0.0658765,0
1.32236,-0.0661166,0
1.32393,-0.0663558,0
1.32551,-0.0665926,0
1.32708,-0.0668301,0
1.32865,-0.0670667,0
1.33022,-0.0673026,0
1.3318,-0.067536,0
1.33337,-0.0677703,0
1.33494,-0.0680037,0
1.33651,-0.0682362,0
1.33809,-0.0684666,0
1.33966,-0.0686975,0
1.34123,-0.0689278,0
1.3428,-0.0691571,0
1.34438,-0.0693843,0
1.34595,-0.0696123,0
1.34752,-0.0698394,0
1.34909,-0.0700657,0
1.35066,-0.0702913,0
1.35224,-0.0705147,0
1.35381,-0.0707388,0
1.35538,-0.0709622,0
1.35695,-0.0711849,0
1.35853,-0.0714053,0
1.3601,-0.0716265,0
1.36167,-0.0718471,0
1.36324,-0.0720668,0
1.36482,-0.0722844,0
1.36639,-0.0725029,0
1.36796,-0.0727205,0
1.36953,-0.0729375,0
1.37111,-0.0731525,0
1.37268,-0.0733681,0
1.37425,-0.073583,0
1.37582,-0.0737974,0
1.37739,-0.074011,0
1.37897,-0.0742226,0
1.38054,-0.074435,0
1.38211,-0.0746467,0
1.38368,-0.0748577,0
1.38526,-0.0750668,0
1.38683,-0.0752766,0
1.3884,-0.0754858,0
1.38997,-0.0756943,0
1.39155,-0.075901,0
1.39312,-0.0761083,0
1.39469,-0.0763151,0
1.39626,-0.0765212,0
1.39784,-0.0767255,0
1.39941,-0.0769306,0
1.40098,-0.077135,0
1.40255,-0.0773388,0
1.40413,-0.0775408,0
1.4057,-0.0777435,0
1.40727,-0.0779457,0
1.40884,-0.0781473,0
1.41041,-0.0783484,0
1.41199,-0.0785475,0
1.41356,-0.0787473,0
1.41513,-0.0789465,0
1.4167,-0.079145,0
1.41828,-0.0793416,0
1.41985,-0.0795388,0
1.42142,-0.0797354,0
1.42299,-0.0799314,0
1.42457,-0.0801255,0
1.42614,-0.0803202,0
1.42771,-0.0805143,0
1.42928,-0.0807078,0
1.43086,-0.0808995,0
1.43243,-0.0810918,0
1.434,-0.0812835,0
1.43557,-0.0814747,0
1.43714,-0.0816653,0
1.43872,-0.0818541,0
1.44029,-0.0820435,0
1.44186,-0.0822324,0
1.44343,-0.0824207,0
1.44501,-0.0826073,0
1.44658,-0.0827945,0
1.44815,-0.0829812,0
1.44972,-0.0831674,0
1.4513,-0.0833518,0
1.45287,-0.0835368,0
1.45444,-0.0837215,0
1.45601,-0.0839055,0
1.45759,-0.0840879,0
1.45916,-0.084271,0
1.46073,-0.0844536,0
1.4623,-0.0846356,0
1.46388,-0.0848162,0
1.46545,-0.0849972,0
1.46702,-0.0851779,0
1.46859,-0.0853581,0
1.47016,-0.0855377,0
1.47174,-0.0857159,0
1.47331,-0.0858946,0
1.47488,-0.086073,0
1.47645,-0.086251,0
1.47803,-0.0864273,0
1.4796,-0.0866044,0
1.48117,-0.0867809,0
1.48274,-0.0869572,0
1.48432,-0.0871319,0
1.48589,-0.0873072,0
1.48746,-0.0874822,0
1.48903,-0.0876568,0
1.49061,-0.0878299,0
1.49218,-0.0880037,0
1.49375,-0.0881771,0
1.49532,-0.0883502,0
1.49689,-0.0885229,0
1.49847,-0.0886941,0
1.50004,-0.0888661,0
1.50161,-0.0890376,0
1.50318,-0.0892089,0
1.50476,-0.0893787,0
1.50633,-0.0895493,0
1.5079,-0.0897195,0
1.50947,-0.0898894,0
1.51105,-0.0900579,0
1.51262,-0.0902273,0
1.51419,-0.0903962,0
1.51576,-0.0905649,0
1.51734,-0.0907322,0
1.51891,-0.0909002,0
1.52048,-0.091068,0
1.52205,-0.0912355,0
1.52363,-0.0914016,0
1.5252,-0.0915685,0
1.52677,-0.0917352,0
1.52834,-0.0919017,0
1.52991,-0.0920678,0
1.53149,-0.0922327,0
1.53306,-0.0923983,0
1.53463,-0.0925638,0
1.5362,-0.0927289,0
1.53778,-0.0928928,0
1.53935,-0.0930576,0
1.54092,-0.0932221,0
1.54249,-0.0933865,0
1.54407,-0.0935495,0
1.54564,-0.0937134,0
1.54721,-0.0938771,0
1.54878,-0.0940406,0
1.55036,-0.0942029,0
1.55193,-0.0943661,0
1.5535,-0.094529,0
1.55507,-0.0946919,0
1.55665,-0.0948535,0
1.55822,-0.0950159,0
1.55979,-0.0951783,0
1.56136,-0.0953405,0
1.56293,-0.0955026,0
1.56451,-0.0956634,0
1.56608,-0.0958252,0
1.56765,-0.0959841,0
1.56922,-0.0961376,0
1.5708,-0.0962899,0
